LocationDesc,AgeGroup,Arthritis among older adults,"Disability status, including sensory or mobility limitations",Fair or poor health among older adults with arthritis,Fall with injury within last year,Oral health:  tooth retention,Physically unhealthy days (mean number of days),Prevalence of sufficient sleep,Recent activity limitations in past month,Self-rated health (fair to poor health),Self-rated health (good to excellent health),Severe joint pain among older adults with arthritis,Taking medication for high blood pressure,Frequent mental distress,Lifetime diagnosis of depression,Binge drinking within past 30 days,Current smoking,Cholesterol checked in past 5 years,Colorectal cancer screening,Diabetes screening within past 3 years,Ever had pneumococcal vaccine,High blood pressure ever,Influenza vaccine within past year,Mammogram within past 2 years,Pap test within past 3 years,Up-to-date with recommended vaccines and screenings - Men,Up-to-date with recommended vaccines and screenings - Women,Eating 2 or more fruits daily,Eating 3 or more vegetables daily,No leisure-time physical activity within past month,Obesity,Duration of caregiving among older adults,Expect to provide care for someone in the next two years,Intensity of caregiving among older adults,Provide care for a friend or family member in past month,Provide care for someone with cognitive impairment within the past month,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,Subjective cognitive decline or memory loss among older adults,Talked with health care professional about subjective cognitive decline or memory loss
Tennessee,0.0,41.739999999999995,40.088,45.635000000000005,13.521428571428572,73.09333333333333,6.52,61.333333333333336,7.944827586206896,29.226666666666667,70.77333333333333,45.28,85.97333333333333,15.324137931034482,25.403333333333332,8.903571428571428,25.886666666666667,92.82,63.233333333333334,67.19333333333333,40.88666666666666,54.39333333333333,39.82666666666667,75.0,76.05,24.759999999999998,15.85,28.16,15.986666666666668,35.373333333333335,41.49333333333333,71.95370370370371,19.176785714285717,30.19107142857143,21.426785714285717,16.843636363636364,53.50714285714286,48.364285714285714,11.816666666666666,50.699999999999996
Tennessee,1.0,55.7,48.152,39.37,10.330769230769231,56.38666666666666,5.866666666666666,75.32,6.55,31.65666666666667,68.34333333333333,31.033333333333335,93.8,9.04,17.61923076923077,3.4899999999999998,13.1,97.20714285714287,80.3,67.9,72.12333333333332,68.05333333333334,55.74,73.97,49.65,39.775,39.03,31.66,15.823076923076922,36.843333333333334,31.453333333333333,72.76538461538462,15.030357142857143,34.72830188679245,17.771428571428572,15.720754716981133,41.542857142857144,32.35,12.63529411764706,33.628571428571426
Tennessee,2.0,48.53333333333334,43.708,42.425,11.879999999999999,65.86666666666666,6.28,67.32666666666667,7.3100000000000005,30.580645161290324,69.41935483870968,38.31333333333334,89.82,12.333333333333334,21.65666666666667,6.413333333333333,20.32,94.78666666666666,70.05333333333333,67.57333333333334,60.163333333333334,60.35,46.76,74.61,68.16,30.290000000000003,26.380000000000003,29.62,15.360000000000001,36.093333333333334,37.163333333333334,72.41090909090909,17.45357142857143,32.55535714285714,19.712500000000002,16.02,50.11176470588235,44.45882352941177,12.43888888888889,43.80555555555556
Texas,0.0,30.679166666666664,32.87333333333333,42.583333333333336,10.76875,81.08333333333333,4.975,64.22777777777777,6.430555555555555,26.74722222222222,74.14615384615384,41.644444444444446,82.1888888888889,12.326470588235294,19.186111111111114,13.102941176470589,17.586111111111112,91.44761904761906,55.077777777777776,64.11666666666666,39.69444444444444,47.915,41.78684210526316,72.26153846153846,76.6076923076923,23.341666666666665,18.336363636363636,31.794999999999998,17.541176470588233,32.06666666666667,40.25555555555556,73.875,19.025000000000002,35.983333333333334,24.553846153846152,20.3,50.144642857142856,41.75535714285714,11.0,48.57142857142857
Texas,1.0,49.68333333333334,46.39354838709678,38.479166666666664,12.1,66.08888888888889,5.511111111111111,73.33333333333333,6.521875,30.547222222222224,69.56052631578947,34.955555555555556,93.52777777777777,8.013793103448275,16.236363636363635,5.724,8.5,96.05555555555556,74.78888888888889,67.86666666666666,69.58055555555556,65.15789473684211,58.31944444444444,73.12307692307692,53.14545454545455,38.09166666666667,38.784615384615385,34.12222222222223,16.25625,35.650000000000006,33.50277777777777,75.125,11.916666666666666,42.6,18.650000000000002,20.927272727272726,38.4,35.79285714285714,11.973214285714286,39.28928571428571
Texas,2.0,38.628571428571426,39.9,40.458333333333336,11.027777777777779,76.85652173913044,5.243589743589744,67.20434782608696,6.383333333333334,29.1974358974359,72.74468085106383,38.11666666666667,87.75263157894737,10.658333333333333,17.52777777777778,10.102857142857143,14.100000000000001,93.125,61.45714285714286,66.47142857142858,58.710256410256406,54.49130434782609,48.91111111111111,71.23571428571428,68.86153846153846,28.23076923076923,27.63076923076923,34.39047619047619,17.08421052631579,33.402631578947364,38.58974358974359,74.35833333333333,15.333333333333334,38.99166666666667,21.873333333333335,20.233333333333334,44.72678571428571,39.0375,11.4125,44.458928571428565
"United States, DC & Territories",0.0,33.184375,33.3675,39.56875,10.495833333333334,78.75416666666666,5.377083333333334,61.45416666666667,6.866666666666667,25.629166666666666,74.37083333333334,39.19583333333333,82.56666666666666,13.25625,19.235416666666666,11.897916666666667,18.818749999999998,92.02499999999999,61.40416666666667,65.96458333333334,39.47083333333334,45.675000000000004,41.40208333333333,74.92105263157895,77.77894736842104,25.01578947368421,18.678947368421053,32.579166666666666,16.529166666666665,29.26875,35.083333333333336,72.6,18.475,19.275,22.3,11.066666666666668,38.11052631578948,32.32105263157895,9.254166666666666,48.95789473684211
"United States, DC & Territories",1.0,49.08125,45.402499999999996,36.903125,10.395833333333334,62.90833333333333,5.527083333333334,69.29583333333333,6.385416666666667,29.3,70.7,31.375,92.76666666666667,8.66595744680851,14.410416666666668,4.870212765957447,9.568085106382979,95.79166666666667,76.2,68.61041666666667,67.53125,62.43333333333334,58.760416666666664,71.89473684210526,51.02105263157895,38.8421052631579,39.373684210526314,35.93333333333333,15.591666666666667,33.02916666666667,28.364583333333332,75.75,13.05,27.6,16.4,11.6,23.45909090909091,20.475,13.933333333333332,38.56666666666667
"United States, DC & Territories",2.0,39.703125,38.3925,38.225,10.445833333333333,72.27083333333333,5.4312499999999995,64.75,6.679166666666667,27.089583333333334,72.91041666666666,35.291666666666664,87.49166666666667,11.329166666666666,17.181250000000002,8.933333333333334,14.945833333333333,93.55,66.8625,67.05625,57.449999999999996,52.520833333333336,48.6,73.60000000000001,67.77368421052631,30.521052631578947,27.926315789473687,33.958333333333336,16.104166666666668,30.866666666666664,32.27708333333333,73.75,15.950000000000001,22.25,19.725,11.275,29.620833333333334,25.179166666666664,11.316666666666668,43.15416666666667
Utah,0.0,32.595,28.212000000000003,31.694736842105264,10.221428571428572,85.66000000000001,4.36,66.92,5.348275862068966,19.740000000000002,80.26,27.146666666666665,73.88000000000001,10.503703703703705,21.766666666666666,8.244,10.018518518518519,88.24,62.93333333333333,63.14,45.878571428571426,36.68,42.21,69.16,70.55555555555556,28.77777777777778,18.1875,34.92666666666666,16.092857142857145,22.386666666666667,33.593333333333334,69.825,16.15,23.075,27.175,7.933333333333333,37.32000000000001,25.76,7.5249999999999995,49.730000000000004
Utah,1.0,49.345,42.048,25.6,10.700000000000001,73.48,4.946428571428571,74.26666666666667,5.591666666666666,22.446666666666665,77.55333333333333,18.775,88.75833333333333,6.9125000000000005,18.599999999999998,2.441666666666667,4.433333333333334,94.16666666666667,78.53846153846153,66.9,72.41000000000001,56.79333333333333,58.25,67.25714285714285,37.01428571428572,46.55,42.775,36.086666666666666,13.183333333333332,26.586666666666666,29.017857142857142,71.925,12.4,32.375,23.925,10.066666666666666,28.78,28.5,8.975,43.05833333333334
Utah,2.0,40.76086956521739,36.693103448275856,30.23,10.478571428571428,80.36111111111111,4.68125,69.74444444444445,5.39,22.772727272727273,77.9,24.040000000000003,80.96666666666667,9.766666666666667,20.261290322580646,5.729629629629629,8.056666666666667,90.94375,68.28125,65.03999999999999,63.85666666666667,44.67777777777778,49.357142857142854,68.87,60.266666666666666,33.7,29.08888888888889,35.580000000000005,14.493333333333334,24.253125,32.015151515151516,70.75,14.575,26.775,24.9,8.424999999999999,30.75,27.169999999999998,8.241666666666667,46.63333333333333
Vermont,0.0,35.393750000000004,24.64,28.5125,11.791666666666666,82.41666666666667,4.604166666666667,68.575,5.920833333333333,15.704166666666666,84.29583333333333,26.708333333333332,79.875,12.170833333333334,23.241666666666664,13.345833333333333,15.608333333333334,91.86666666666667,69.80833333333334,62.9875,46.24166666666667,37.233333333333334,45.27916666666667,74.52857142857144,72.87142857142858,30.857142857142858,21.0,37.525,21.933333333333334,21.391666666666666,30.1375,,,,,,41.87692307692308,34.815384615384616,9.793333333333333,53.26153846153846
Vermont,1.0,49.325,37.105000000000004,25.725,10.333333333333334,65.14999999999999,4.666666666666667,76.55,5.808333333333334,18.7,81.3,19.591666666666665,90.85000000000001,6.3999999999999995,16.337500000000002,4.708333333333333,7.766666666666667,96.01666666666667,78.8,67.025,75.42083333333333,55.75,61.32916666666667,67.5,38.228571428571435,46.285714285714285,45.58571428571429,42.86666666666667,19.5,27.504166666666666,26.162499999999998,,,,,,23.366666666666664,20.45,10.620000000000001,45.21666666666667
Vermont,2.0,41.81875,32.061904761904756,27.0,11.1,70.0,5.056,69.48461538461538,5.870833333333334,20.096153846153847,79.90384615384616,22.96666666666667,85.94166666666666,10.708,20.058333333333334,9.362499999999999,13.663999999999998,93.73333333333333,73.51666666666667,64.75,67.25833333333334,45.6,51.988,71.18571428571428,57.542857142857144,37.728571428571435,33.5,39.925000000000004,20.866666666666667,26.26153846153846,28.784000000000002,,,,,,36.86,31.9,10.106666666666666,49.906666666666666
Virgin Islands,0.0,41.27421652421652,29.82,34.95019354838709,9.8,79.64999999999999,3.96,60.25,4.225,20.240000000000002,82.26666666666667,31.380833333333335,87.92571428571429,6.75,5.3,18.759999999999998,15.75,93.75213903743315,41.78333333333333,68.88,38.06666666666667,53.01687370600414,18.25,64.45,75.85,33.21477272727273,29.92,34.117361111111116,15.41856884057971,21.25,36.199999999999996,,,,,,38.275,27.95,10.428571428571429,47.94166666666666
Virgin Islands,1.0,41.27421652421652,31.075,34.95019354838709,6.166666666666667,52.760000000000005,4.9,64.58,2.8666666666666667,30.875,72.02000000000001,31.380833333333335,87.92571428571429,5.133333333333333,4.1,12.780000000000001,9.6,93.75213903743315,58.760000000000005,73.58,44.14,53.01687370600414,33.22,55.6,59.75,17.7,11.600000000000001,34.117361111111116,15.41856884057971,23.575,19.425,,,,,,28.299999999999997,24.341666666666665,10.25,47.083333333333336
Virgin Islands,2.0,41.27421652421652,28.150000000000002,34.95019354838709,7.7,69.83333333333333,4.1499999999999995,62.03333333333333,3.7399999999999998,25.119999999999997,77.43333333333334,31.380833333333335,87.92571428571429,10.836666666666668,16.751612903225805,11.81,17.77,93.75213903743315,47.199999999999996,68.56666666666666,41.35,53.01687370600414,24.03333333333333,58.5,69.03333333333333,12.5,7.050000000000001,34.117361111111116,15.41856884057971,23.360000000000003,29.416666666666668,,,,,,33.59166666666666,26.266666666666666,11.4,47.525
Virginia,0.0,35.1,27.823333333333334,33.58,9.246666666666666,81.93333333333334,4.388235294117647,62.29473684210526,6.056666666666667,21.00277777777778,79.46216216216216,33.57333333333334,84.39333333333335,6.77,12.993333333333334,3.975,9.479999999999999,93.03888888888889,65.15,69.28888888888889,42.79333333333333,43.03333333333333,45.93055555555556,79.67272727272727,84.01818181818182,29.7,23.681818181818183,33.044444444444444,16.92,28.183333333333334,38.03333333333333,,,,,,45.8811320754717,35.412962962962965,10.578181818181818,47.04615384615385
Virginia,1.0,51.25714285714286,40.38076923076923,32.17,8.753333333333334,64.08125,4.993548387096775,71.21875,6.113333333333333,25.378125,74.621875,27.346666666666668,93.98,9.621875,14.98125,8.383333333333333,14.76875,96.32666666666667,79.59375,72.56,73.30967741935484,65.20625,62.45161290322581,77.67,54.5,45.154545454545456,45.97272727272727,33.13333333333333,14.08,32.45161290322581,31.293548387096774,,,,,,28.22909090909091,25.923636363636362,12.266037735849057,39.14909090909091
Virginia,2.0,41.4076923076923,34.3875,32.72,9.033333333333333,74.9047619047619,4.72972972972973,66.30952380952381,6.0588235294117645,23.48378378378378,77.5142857142857,30.293333333333333,89.18235294117646,13.886111111111111,25.48095238095238,12.423333333333334,16.962857142857143,93.87619047619049,69.82857142857144,70.4108108108108,62.04571428571428,49.471428571428575,52.421428571428564,78.22307692307692,73.37272727272727,35.892307692307696,33.364285714285714,34.147368421052626,16.01875,30.349999999999998,34.872972972972974,,,,,,38.721428571428575,31.26607142857143,11.245454545454546,44.234545454545454
Washington,0.0,33.08064516129032,29.205714285714283,33.421052631578945,12.23125,83.58695652173913,5.0200000000000005,64.21818181818182,6.071875,23.68536585365854,77.55434782608695,29.342857142857145,75.68125,7.266666666666667,19.503333333333334,5.2250000000000005,7.495833333333334,90.87142857142857,63.41363636363636,63.38421052631579,43.973333333333336,41.1,45.973333333333336,71.19090909090909,74.6888888888889,31.015384615384615,21.09,36.09130434782609,18.226315789473684,22.874418604651165,34.96341463414634,,,,,,53.21666666666667,38.31666666666666,13.808333333333332,51.525
Washington,1.0,47.7,37.42333333333333,26.04375,11.084615384615384,73.33157894736841,5.078125,72.67894736842106,5.933333333333334,23.406060606060606,77.56842105263158,18.091666666666665,88.81333333333333,11.771052631578948,23.060000000000002,9.735483870967743,14.695121951219512,94.36315789473684,77.1,66.41875,73.73243243243243,59.20526315789474,63.13513513513514,70.51111111111112,32.95,46.544444444444444,45.58,40.27222222222222,17.95,23.955882352941178,30.16875,,,,,,35.016666666666666,32.824999999999996,10.441666666666666,41.608333333333334
Washington,2.0,39.509375,33.947500000000005,33.7,12.172222222222222,78.40416666666667,5.236170212765957,65.62916666666666,6.578571428571429,24.10851063829787,76.22916666666667,28.505882352941175,83.4608695652174,12.504255319148937,17.977083333333333,11.727659574468086,15.404255319148936,93.00833333333333,68.64999999999999,65.07916666666667,62.691489361702125,48.32916666666667,51.989583333333336,72.18666666666667,60.10769230769232,35.8235294117647,29.43125,37.24166666666667,17.795238095238094,23.74791666666667,32.33404255319149,,,,,,45.60833333333333,36.15833333333333,12.158333333333333,47.300000000000004
West,0.0,30.078125,30.317500000000003,36.670967741935485,10.366666666666667,82.53333333333333,5.136170212765958,62.449999999999996,6.7250000000000005,24.33404255319149,76.08541666666666,35.829166666666666,78.54583333333333,8.38,14.525531914893618,5.088636363636364,8.034782608695652,91.425,61.30833333333334,62.99166666666667,40.56808510638298,42.24166666666667,41.07083333333333,72.88421052631578,76.50526315789473,25.461111111111112,18.558823529411764,35.03333333333333,18.308333333333334,24.1375,33.11666666666667,,,,,,36.239999999999995,31.830000000000002,9.533333333333333,50.9
West,1.0,46.853125,43.1725,33.303125,10.830434782608695,68.5625,5.287234042553192,69.21249999999999,6.210416666666667,27.24042553191489,73.0125,29.595454545454547,89.58333333333333,10.78936170212766,16.427083333333332,8.985106382978724,12.216666666666667,95.18333333333334,76.45,65.76666666666667,69.20416666666667,59.10833333333333,58.947916666666664,70.75263157894737,46.26111111111111,41.37777777777777,39.93684210526315,38.05416666666667,16.579166666666666,27.05,25.891666666666666,,,,,,21.683333333333334,18.1,11.358333333333334,38.166666666666664
West,2.0,37.003125,35.71,35.04838709677419,10.8,76.87916666666666,5.2893617021276595,65.27916666666667,6.5375000000000005,25.15625,74.84375,32.112500000000004,84.0125,20.446153846153848,28.923076923076923,8.979166666666666,27.103846153846156,92.97083333333335,66.89583333333333,64.11458333333333,59.393750000000004,49.15416666666667,48.4625,71.91052631578947,64.76842105263158,32.02105263157895,28.105263157894736,36.31666666666667,17.591666666666665,25.43541666666667,30.125,,,,,,29.474999999999998,25.025000000000002,10.35,44.324999999999996
West Virginia,0.0,53.83529411764706,48.80952380952381,47.5875,13.083333333333334,63.215384615384615,7.923076923076923,54.62307692307692,9.358333333333333,35.44615384615385,64.55384615384615,44.166666666666664,86.51666666666667,10.079166666666667,17.6875,3.19,11.8375,92.63846153846154,62.69230769230769,72.80833333333334,47.59583333333333,56.56153846153846,47.51923076923077,75.72857142857143,75.52857142857144,29.342857142857145,19.785714285714285,19.575,11.066666666666668,36.38076923076923,45.99230769230769,,,,,,34.2,28.9875,8.066666666666666,43.4125
West Virginia,1.0,61.29375,55.915,39.64375,11.208333333333334,46.23333333333333,6.858333333333333,69.55833333333334,7.970833333333334,33.55833333333333,66.44166666666666,30.933333333333334,93.49166666666667,15.5,23.539285714285715,6.004166666666666,20.66551724137931,96.65833333333335,77.23333333333333,74.72916666666667,73.04166666666667,67.66666666666667,66.65833333333333,71.22857142857143,49.699999999999996,52.228571428571435,48.84285714285714,23.433333333333334,9.775,37.19583333333333,33.37083333333333,,,,,,24.990000000000002,19.61,10.191666666666666,32.80833333333333
West Virginia,2.0,57.15,51.62083333333334,44.15294117647059,12.191666666666668,54.86666666666667,7.279310344827586,60.20666666666667,8.761538461538462,34.39333333333333,65.60666666666667,38.4,90.39999999999999,11.492,20.049999999999997,20.129166666666666,21.50689655172414,94.33571428571429,67.94,72.62068965517241,61.786206896551725,63.60666666666667,56.16896551724138,74.3375,63.92857142857143,40.1,35.488888888888894,21.271428571428572,10.450000000000001,36.89,40.710344827586205,,,,,,30.633333333333336,24.5,9.075,38.26666666666667
Wisconsin,0.0,37.39,28.116,28.08125,11.108333333333334,80.275,5.228571428571429,66.68125,6.096,20.67,79.55483870967741,26.958333333333332,82.64615384615385,6.341666666666666,13.116666666666667,8.591666666666667,8.291666666666666,90.16000000000001,68.21428571428571,67.47272727272728,42.62307692307692,40.77333333333333,38.92857142857143,76.5875,80.0,26.7,20.75714285714286,34.6,14.591666666666667,25.63214285714286,39.50645161290323,,,,,,,,,
Wisconsin,1.0,52.660000000000004,38.641666666666666,27.58823529411765,8.408333333333333,67.65,5.062962962962962,73.02666666666667,5.2875000000000005,23.314285714285713,76.67333333333333,23.33076923076923,92.03999999999999,9.36,20.23125,15.488888888888889,17.654838709677417,94.60666666666665,78.73333333333333,70.09130434782608,75.67666666666668,62.34,54.65,70.6625,40.128571428571426,39.98571428571428,42.3125,39.324999999999996,12.158333333333333,30.21481481481481,33.260714285714286,,,,,,,,,
Wisconsin,2.0,44.40833333333333,34.34827586206897,30.3,9.866666666666667,72.5,5.276666666666667,68.02105263157895,6.577419354838709,23.459375,75.8162162162162,29.026666666666664,89.04375,11.636,19.534615384615385,12.575000000000001,19.334615384615383,91.99444444444445,72.02941176470588,68.75,64.715625,50.03333333333333,45.146875,75.62,64.80000000000001,32.67142857142857,31.087500000000002,35.233333333333334,13.466666666666667,28.93125,37.87428571428571,,,,,,,,,
Wyoming,0.0,34.8421052631579,29.68,30.9375,9.266666666666667,79.49333333333334,4.871428571428572,67.14,6.195833333333333,20.520689655172415,79.4793103448276,26.675,79.89166666666667,6.4375,12.766666666666666,4.5375000000000005,9.762500000000001,89.00714285714285,53.1,58.8,39.27916666666667,40.385714285714286,38.90689655172414,63.857142857142854,68.67142857142856,25.87142857142857,13.614285714285716,28.53846153846154,15.875,27.52758620689655,34.5,,,,,,,,,
Wyoming,1.0,46.72941176470588,43.37619047619047,28.68125,10.291666666666666,67.83846153846153,4.808333333333334,76.3076923076923,6.2250000000000005,21.752,78.248,19.724999999999998,89.73333333333333,9.34,16.55,8.975,15.322222222222221,94.68333333333334,69.27499999999999,58.225,69.77199999999999,57.875,56.644,64.52857142857142,42.01428571428572,41.4,41.528571428571425,32.68333333333333,13.683333333333335,31.568,27.851999999999997,,,,,,,,,
Wyoming,2.0,39.38,36.14,29.650000000000002,9.75,73.99333333333334,4.953333333333333,70.94666666666667,6.266666666666667,21.94,78.06,23.041666666666668,84.92307692307692,,,,,90.96666666666667,58.61333333333334,59.32000000000001,58.60666666666667,47.973333333333336,46.580000000000005,62.29,57.957142857142856,31.266666666666666,26.333333333333332,31.57333333333333,14.816666666666668,29.623333333333335,31.337931034482757,,,,,,,,,
